2094 101 801
2095 110 862
2096 121 953
2097 134 1080
2098 149 1249
2099 166 1466
2100 5 9
2101 6 10
2102 9 17
2103 14 36
2104 21 73
2105 30 134
2106 41 225
2107 54 352
2108 69 521
2109 86 738
2110 6 10
2111 7 11
2112 10 18
2113 15 37
2114 22 74
2115 31 135
2116 42 226
2117 55 353
2118 70 522
2119 87 739
2120 9 17
2121 10 18
2122 13 25
2123 18 44
2124 25 81
2125 34 142
2126 45 233
2127 58 360
2128 73 529
2129 90 746
2130 14 36
2131 15 37
2132 18 44
2133 23 63
2134 30 100
2135 39 161
2136 50 252
2137 63 379
2138 78 548
2139 95 765
2140 21 73
2141 22 74
2142 25 81
2143 30 100
2144 37 137
2145 46 198
2146 57 289
2147 70 416
2148 85 585
2149 102 802
2150 30 134
2151 31 135
2152 34 142
2153 39 161
2154 46 198
2155 55 259
2156 66 350
2157 79 477
2158 94 646
2159 111 863
2160 41 225
2161 42 226
2162 45 233
2163 50 252
2164 57 289
2165 66 350
2166 77 441
2167 90 568
2168 105 737
2169 122 954
2170 54 352
2171 55 353
2172 58 360
2173 63 379
2174 70 416
2175 79 477
2176 90 568
2177 103 695
2178 118 864
2179 135 1081
2180 69 521
2181 70 522
2182 73 529
2183 78 548
2184 85 585
2185 94 646
2186 105 737
2187 118 864
2188 133 1033
2189 150 1250
2190 86 738
2191 87 739
2192 90 746
2193 95 765
2194 102 802
2195 111 863
2196 122 954
2197 135 1081
2198 150 1250
2199 167 1467
2200 8 16
2201 9 17
2202 12 24
2203 17 43
2204 24 80
2205 33 141
2206 44 232
2207 57 359
2208 72 528
2209 89 745
2210 9 17
2211 10 18
2212 13 25
2213 18 44
2214 25 81
2215 34 142
2216 45 233
2217 58 360
2218 73 529
2219 90 746
2220 12 24
2221 13 25
2222 16 32
2223 21 51
2224 28 88
2225 37 149
2226 48 240
2227 61 367
2228 76 536
2229 93 753
2230 17 43
2231 18 44
2232 21 51
2233 26 70
2234 33 107
2235 42 168
2236 53 259
2237 66 386
2238 81 555
2239 98 772
2240 24 80
2241 25 81
2242 28 88
2243 33 107
2244 40 144
2245 49 205
2246 60 296
2247 73 423
2248 88 592
2249 105 809
2250 33 141
2251 34 142
2252 37 149
2253 42 168
2254 49 205
2255 58 266
2256 69 357
2257 82 484
2258 97 653
2259 114 870
2260 44 232
2261 45 233
2262 48 240
2263 53 259
2264 60 296
2265 69 357
2266 80 448
2267 93 575
2268 108 744
2269 125 961
2270 57 359
2271 58 360
2272 61 367
2273 66 386
2274 73 423
2275 82 484
2276 93 575
2277 106 702
2278 121 871
2279 138 1088
2280 72 528
2281 73 529
2282 76 536
2283 81 555
2284 88 592
2285 97 653
2286 108 744
2287 121 871
2288 136 1040
2289 153 1257
2290 89 745
2291 90 746
2292 93 753
2293 98 772
2294 105 809
2295 114 870
2296 125 961
2297 138 1088
2298 153 1257
2299 170 1474
2300 13 35
2301 14 36
2302 17 43
2303 22 62
2304 29 99
2305 38 160
2306 49 251
2307 62 378
2308 77 547
2309 94 764
2310 14 36
2311 15 37
2312 18 44
2313 23 63
2314 30 100
2315 39 161
2316 50 252
2317 63 379
2318 78 548
2319 95 765
2320 17 43
2321 18 44
2322 21 51
2323 26 70
2324 33 107
2325 42 168
2326 53 259
2327 66 386
2328 81 555
2329 98 772
2330 22 62
2331 23 63
2332 26 70
2333 31 89
2334 38 126
2335 47 187
2336 58 278
2337 71 405
2338 86 574
2339 103 791
2340 29 99
2341 30 100
2342 33 107
2343 38 126
2344 45 163
2345 54 224
2346 65 315
2347 78 442
2348 93 611
2349 110 828
2350 38 160
2351 39 161
2352 42 168
2353 47 187
2354 54 224
2355 63 285
2356 74 376
2357 87 503
2358 102 672
2359 119 889
2360 49 251
2361 50 252
2362 53 259
2363 58 278
2364 65 315
2365 74 376
2366 85 467
2367 98 594
2368 113 763
2369 130 980
2370 62 378
2371 63 379
2372 66 386
2373 71 405
2374 78 442
2375 87 503
2376 98 594
2377 111 721
2378 126 890
2379 143 1107
2380 77 547
2381 78 548
2382 81 555
2383 86 574
2384 93 611
2385 102 672
2386 113 763
2387 126 890
2388 141 1059
2389 158 1276
2390 94 764
2391 95 765
2392 98 772
2393 103 791
2394 110 828
2395 119 889
2396 130 980
2397 143 1107
2398 158 1276
2399 175 1493
2400 20 72
2401 21 73
2402 24 80
2403 29 99
2404 36 136
2405 45 197
2406 56 288
2407 69 415
2408 84 584
2409 101 801
2410 21 73
2411 22 74
2412 25 81
2413 30 100
2414 37 137
2415 46 198
2416 57 289
2417 70 416
2418 85 585
2419 102 802
2420 24 80
2421 25 81
2422 28 88
2423 33 107
2424 40 144
2425 49 205
2426 60 296
2427 73 423
2428 88 592
2429 105 809
2430 29 99
2431 30 100
2432 33 107
2433 38 126
2434 45 163
2435 54 224
2436 65 315
2437 78 442
2438 93 611
2439 110 828
2440 36 136
2441 37 137
2442 40 144
2443 45 163
2444 52 200
2445 61 261
2446 72 352
2447 85 479
2448 100 648
2449 117 865
2450 45 197
2451 46 198
2452 49 205
2453 54 224
2454 61 261
2455 70 322
2456 81 413
2457 94 540
2458 109 709
2459 126 926
2460 56 288
2461 57 289
2462 60 296
2463 65 315
2464 72 352
2465 81 413
2466 92 504
2467 105 631
2468 120 800
2469 137 1017
2470 69 415
2471 70 416
2472 73 423
2473 78 442
2474 85 479
2475 94 540
2476 105 631
2477 118 758
2478 133 927
2479 150 1144
2480 84 584
2481 85 585
2482 88 592
2483 93 611
2484 100 648
2485 109 709
2486 120 800
2487 133 927
2488 148 1096
2489 165 1313
2490 101 801
2491 102 802
2492 105 809
2493 110 828
2494 117 865
2495 126 926
2496 137 1017
2497 150 1144
2498 165 1313
2499 182 1530
2500 29 133
2501 30 134
2502 33 141
2503 38 160
2504 45 197
2505 54 258
2506 65 349
2507 78 476
2508 93 645
2509 110 862
2510 30 134
2511 31 135
2512 34 142
2513 39 161
2514 46 198
2515 55 259
2516 66 350
2517 79 477
2518 94 646
2519 111 863
2520 33 141
2521 34 142
2522 37 149
2523 42 168
2524 49 205
2525 58 266
2526 69 357
2527 82 484
2528 97 653
2529 114 870
2530 38 160
2531 39 161
2532 42 168
2533 47 187
2534 54 224
2535 63 285
2536 74 376
2537 87 503
2538 102 672
2539 119 889
2540 45 197
2541 46 198
2542 49 205
2543 54 224
2544 61 261
2545 70 322
2546 81 413
2547 94 540
2548 109 709
2549 126 926
2550 54 258
2551 55 259
2552 58 266
2553 63 285
2554 70 322
2555 79 383
2556 90 474
2557 103 601
2558 118 770
2559 135 987
2560 65 349
2561 66 350
2562 69 357
2563 74 376
2564 81 413
2565 90 474
2566 101 565
2567 114 692
2568 129 861
2569 146 1078
2570 78 476
2571 79 477
2572 82 484
2573 87 503
2574 94 540
2575 103 601
2576 114 692
2577 127 819
2578 142 988
2579 159 1205
2580 93 645
2581 94 646
2582 97 653
2583 102 672
2584 109 709
2585 118 770
2586 129 861
2587 142 988
2588 157 1157
2589 174 1374
2590 110 862
2591 111 863
2592 114 870
2593 119 889
2594 126 926
2595 135 987
2596 146 1078
2597 159 1205
2598 174 1374
2599 191 1591
2600 40 224
2601 41 225
2602 44 232
2603 49 251
2604 56 288
2605 65 349
2606 76 440
2607 89 567
2608 104 736
2609 121 953
2610 41 225
2611 42 226
2612 45 233
2613 50 252
2614 57 289
2615 66 350
2616 77 441
2617 90 568
2618 105 737
2619 122 954
2620 44 232
2621 45 233
2622 48 240
2623 53 259
2624 60 296
2625 69 357
2626 80 448
2627 93 575
2628 108 744
2629 125 961
2630 49 251
2631 50 252
2632 53 259
2633 58 278
2634 65 315
2635 74 376
2636 85 467
2637 98 594
2638 113 763
2639 130 980
2640 56 288
2641 57 289
2642 60 296
2643 65 315
2644 72 352
2645 81 413
2646 92 504
2647 105 631
2648 120 800
2649 137 1017
2650 65 349
2651 66 350
2652 69 357
2653 74 376
2654 81 413
2655 90 474
2656 101 565
2657 114 692
2658 129 861
2659 146 1078
2660 76 440
2661 77 441
2662 80 448
2663 85 467
2664 92 504
2665 101 565
2666 112 656
2667 125 783
2668 140 952
2669 157 1169
2670 89 567
2671 90 568
2672 93 575
2673 98 594
2674 105 631
2675 114 692
2676 125 783
2677 138 910
2678 153 1079
2679 170 1296
2680 104 736
2681 105 737
2682 108 744
2683 113 763
2684 120 800
2685 129 861
2686 140 952
2687 153 1079
2688 168 1248
2689 185 1465
2690 121 953
2691 122 954
2692 125 961
2693 130 980
2694 137 1017
2695 146 1078
2696 157 1169
2697 170 1296
2698 185 1465
2699 202 1682
2700 53 351
2701 54 352
2702 57 359
2703 62 378
2704 69 415
2705 78 476
2706 89 567
2707 102 694
2708 117 863
2709 134 1080
2710 54 352
2711 55 353
2712 58 360
2713 63 379
2714 70 416
2715 79 477
2716 90 568
2717 103 695
2718 118 864
2719 135 1081
2720 57 359
2721 58 360
2722 61 367
2723 66 386
2724 73 423
2725 82 484
2726 93 575
2727 106 702
2728 121 871
2729 138 1088
2730 62 378
2731 63 379
2732 66 386
2733 71 405
2734 78 442
2735 87 503
2736 98 594
2737 111 721
2738 126 890
2739 143 1107
2740 69 415
2741 70 416
2742 73 423
2743 78 442
2744 85 479
2745 94 540
2746 105 631
2747 118 758
2748 133 927
2749 150 1144
2750 78 476
2751 79 477
2752 82 484
2753 87 503
2754 94 540
2755 103 601
2756 114 692
2757 127 819
2758 142 988
2759 159 1205
2760 89 567
2761 90 568
2762 93 575
2763 98 594
2764 105 631
2765 114 692
2766 125 783
2767 138 910
2768 153 1079
2769 170 1296
2770 102 694
2771 103 695
2772 106 702
2773 111 721
2774 118 758
2775 127 819
2776 138 910
2777 151 1037
2778 166 1206
2779 183 1423
2780 117 863
2781 118 864
2782 121 871
2783 126 890
2784 133 927
2785 142 988
2786 153 1079
2787 166 1206
2788 181 1375
2789 198 1592
2790 134 1080
2791 135 1081
2792 138 1088
2793 143 1107
2794 150 1144
2795 159 1205
2796 170 1296
2797 183 1423
2798 198 1592
2799 215 1809
2800 68 520
2801 69 521
2802 72 528
2803 77 547
2804 84 584
2805 93 645
2806 104 736
2807 117 863
2808 132 1032
2809 149 1249
2810 69 521
2811 70 522
2812 73 529
2813 78 548
2814 85 585
2815 94 646
2816 105 737
2817 118 864
2818 133 1033
2819 150 1250
2820 72 528
2821 73 529
2822 76 536
2823 81 555
2824 88 592
2825 97 653
2826 108 744
2827 121 871
2828 136 1040
2829 153 1257
2830 77 547
2831 78 548
2832 81 555
2833 86 574
2834 93 611
2835 102 672
2836 113 763
2837 126 890
2838 141 1059
2839 158 1276
2840 84 584
2841 85 585
2842 88 592
2843 93 611
2844 100 648
2845 109 709
2846 120 800
2847 133 927
2848 148 1096
2849 165 1313
2850 93 645
2851 94 646
2852 97 653
2853 102 672
2854 109 709
2855 118 770
2856 129 861
2857 142 988
2858 157 1157
2859 174 1374
2860 104 736
2861 105 737
2862 108 744
2863 113 763
2864 120 800
2865 129 861
2866 140 952
2867 153 1079
2868 168 1248
2869 185 1465
2870 117 863
2871 118 864
2872 121 871
2873 126 890
2874 133 927
2875 142 988
2876 153 1079
2877 166 1206
2878 181 1375
2879 198 1592
2880 132 1032
2881 133 1033
2882 136 1040
2883 141 1059
2884 148 1096
2885 157 1157
2886 168 1248
2887 181 1375
2888 196 1544
2889 213 1761
2890 149 1249
2891 150 1250
2892 153 1257
2893 158 1276
2894 165 1313
2895 174 1374
2896 185 1465
2897 198 1592
2898 213 1761
2899 230 1978
2900 85 737
2901 86 738
2902 89 745
2903 94 764
2904 101 801
2905 110 862
2906 121 953
2907 134 1080
2908 149 1249
2909 166 1466
2910 86 738
2911 87 739
2912 90 746
2913 95 765
2914 102 802
2915 111 863
2916 122 954
2917 135 1081
2918 150 1250
2919 167 1467
2920 89 745
2921 90 746
2922 93 753
2923 98 772
2924 105 809
2925 114 870
2926 125 961
2927 138 1088
2928 153 1257
2929 170 1474
2930 94 764
2931 95 765
2932 98 772
2933 103 791
2934 110 828
2935 119 889
2936 130 980
2937 143 1107
2938 158 1276
2939 175 1493
2940 101 801
2941 102 802
2942 105 809
2943 110 828
2944 117 865
2945 126 926
2946 137 1017
2947 150 1144
2948 165 1313
2949 182 1530
2950 110 862
2951 111 863
2952 114 870
2953 119 889
2954 126 926
2955 135 987
2956 146 1078
2957 159 1205
2958 174 1374
2959 191 1591
2960 121 953
2961 122 954
2962 125 961
2963 130 980
2964 137 1017
2965 146 1078
2966 157 1169
2967 170 1296
2968 185 1465
2969 202 1682
2970 134 1080
2971 135 1081
2972 138 1088
2973 143 1107
2974 150 1144
2975 159 1205
2976 170 1296
2977 183 1423
2978 198 1592
2979 215 1809
2980 149 1249
2981 150 1250
2982 153 1257
2983 158 1276
2984 165 1313
2985 174 1374
2986 185 1465
2987 198 1592
2988 213 1761
2989 230 1978
2990 166 1466
2991 167 1467
2992 170 1474
2993 175 1493
2994 182 1530
2995 191 1591
2996 202 1682
2997 215 1809
2998 230 1978
2999 247 2195
3000 9 27
3001 10 28
3002 13 35
3003 18 54
3004 25 91
3005 34 152
3006 45 243
3007 58 370
3008 73 539
3009 90 756
3010 10 28
3011 11 29
3012 14 36
3013 19 55
3014 26 92
3015 35 153
3016 46 244
3017 59 371
3018 74 540
3019 91 757
3020 13 35
3021 14 36
3022 17 43
3023 22 62
3024 29 99
3025 38 160
3026 49 251
3027 62 378
3028 77 547
3029 94 764
3030 18 54
3031 19 55
3032 22 62
3033 27 81
3034 34 118
3035 43 179
3036 54 270
3037 67 397
3038 82 566
3039 99 783
3040 25 91
3041 26 92
3042 29 99
3043 34 118
3044 41 155
3045 50 216
3046 61 307
3047 74 434
3048 89 603
3049 106 820
3050 34 152
3051 35 153
3052 38 160
3053 43 179
3054 50 216
3055 59 277
3056 70 368
3057 83 495
3058 98 664
3059 115 881
3060 45 243
3061 46 244
3062 49 251
3063 54 270
3064 61 307
3065 70 368
3066 81 459
3067 94 586
3068 109 755
3069 126 972
3070 58 370
3071 59 371
3072 62 378
3073 67 397
3074 74 434
3075 83 495
3076 94 586
3077 107 713
3078 122 882
3079 139 1099
3080 73 539
3081 74 540
3082 77 547
3083 82 566
3084 89 603
3085 98 664
3086 109 755
3087 122 882
3088 137 1051
3089 154 1268
3090 90 756
3091 91 757
3092 94 764
3093 99 783
3094 106 820
3095 115 881
3096 126 972
3097 139 1099
3098 154 1268
3099 171 1485
3100 10 28
3101 11 29
3102 14 36
3103 19 55
3104 26 92
3105 35 153
3106 46 244
3107 59 371
3108 74 540
3109 91 757
3110 11 29
3111 12 30
3112 15 37
3113 20 56
3114 27 93
3115 36 154
3116 47 245
3117 60 372
3118 75 541
3119 92 758
3120 14 36
3121 15 37
3122 18 44
3123 23 63
3124 30 100
3125 39 161
3126 50 252
3127 63 379
3128 78 548
3129 95 765
3130 19 55
3131 20 56
3132 23 63
3133 28 82
3134 35 119
3135 44 180
3136 55 271
3137 68 398
3138 83 567
3139 100 784
3140 26 92
3141 27 93
3142 30 100
3143 35 119
3144 42 156
3145 51 217
3146 62 308
3147 75 435
3148 90 604
3149 107 821
3150 35 153
3151 36 154
3152 39 161
3153 44 180
3154 51 217
3155 60 278
3156 71 369
3157 84 496
3158 99 665
3159 116 882
3160 46 244
3161 47 245
3162 50 252
3163 55 271
3164 62 308
3165 71 369
3166 82 460
3167 95 587
3168 110 756
3169 127 973
3170 59 371
3171 60 372
3172 63 379
3173 68 398
3174 75 435
3175 84 496
3176 95 587
3177 108 714
3178 123 883
3179 140 1100
3180 74 540
3181 75 541
3182 78 548
3183 83 567
3184 90 604
3185 99 665
3186 110 756
3187 123 883
3188 138 1052
3189 155 1269
3190 91 757
3191 92 758
3192 95 765
3193 100 784
3194 107 821
3195 116 882
3196 127 973
3197 140 1100
3198 155 1269
3199 172 1486
3200 13 35
3201 14 36
3202 17 43
3203 22 62
3204 29 99
3205 38 160
3206 49 251
3207 62 378
3208 77 547
3209 94 764
3210 14 36
3211 15 37
3212 18 44
3213 23 63
3214 30 100
3215 39 161
3216 50 252
3217 63 379
3218 78 548
3219 95 765
3220 17 43
3221 18 44
3222 21 51
3223 26 70
3224 33 107
3225 42 168
3226 53 259
3227 66 386
3228 81 555
3229 98 772
3230 22 62
3231 23 63
3232 26 70
3233 31 89
3234 38 126
3235 47 187
3236 58 278
3237 71 405
3238 86 574
3239 103 791
3240 29 99
3241 30 100
3242 33 107
3243 38 126
3244 45 163
3245 54 224
3246 65 315
3247 78 442
3248 93 611
3249 110 828
3250 38 160
3251 39 161
3252 42 168
3253 47 187
3254 54 224
3255 63 285
3256 74 376
3257 87 503
3258 102 672
3259 119 889
3260 49 251
3261 50 252
3262 53 259
3263 58 278
3264 65 315
3265 74 376
3266 85 467
3267 98 594
3268 113 763
3269 130 980
3270 62 378
3271 63 379
3272 66 386
3273 71 405
3274 78 442
3275 87 503
3276 98 594
3277 111 721
3278 126 890
3279 143 1107
3280 77 547
3281 78 548
3282 81 555
3283 86 574
3284 93 611
3285 102 672
3286 113 763
3287 126 890
3288 141 1059
3289 158 1276
3290 94 764
3291 95 765
3292 98 772
3293 103 791
3294 110 828
3295 119 889
3296 130 980
3297 143 1107
3298 158 1276
3299 175 1493
3300 18 54
3301 19 55
3302 22 62
3303 27 81
3304 34 118
3305 43 179
3306 54 270
3307 67 397
3308 82 566
3309 99 783
3310 19 55
3311 20 56
3312 23 63
3313 28 82
3314 35 119
3315 44 180
3316 55 271
3317 68 398
3318 83 567
3319 100 784
3320 22 62
3321 23 63
3322 26 70
3323 31 89
3324 38 126
3325 47 187
3326 58 278
3327 71 405
3328 86 574
3329 103 791
3330 27 81
3331 28 82
3332 31 89
3333 36 108
3334 43 145
3335 52 206
3336 63 297
3337 76 424
3338 91 593
3339 108 810
3340 34 118
3341 35 119
3342 38 126
3343 43 145
3344 50 182
3345 59 243
3346 70 334
3347 83 461
3348 98 630
3349 115 847
3350 43 179
3351 44 180
3352 47 187
3353 52 206
3354 59 243
3355 68 304
3356 79 395
3357 92 522
3358 107 691
3359 124 908
3360 54 270
3361 55 271
3362 58 278
3363 63 297
3364 70 334
3365 79 395
3366 90 486
3367 103 613
3368 118 782
3369 135 999
3370 67 397
3371 68 398
3372 71 405
3373 76 424
3374 83 461
3375 92 522
3376 103 613
3377 116 740
3378 131 909
3379 148 1126
3380 82 566
3381 83 567
3382 86 574
3383 91 593
3384 98 630
3385 107 691
3386 118 782
3387 131 909
3388 146 1078
3389 163 1295
3390 99 783
3391 100 784
3392 103 791
3393 108 810
3394 115 847
3395 124 908
3396 135 999
3397 148 1126
3398 163 1295
3399 180 1512
3400 25 91
3401 26 92
3402 29 99
3403 34 118
3404 41 155
3405 50 216
3406 61 307
3407 74 434
3408 89 603
3409 106 820
3410 26 92
3411 27 93
3412 30 100
3413 35 119
3414 42 156
3415 51 217
3416 62 308
3417 75 435
3418 90 604
3419 107 821
3420 29 99
3421 30 100
3422 33 107
3423 38 126
3424 45 163
3425 54 224
3426 65 315
3427 78 442
3428 93 611
3429 110 828
3430 34 118
3431 35 119
3432 38 126
3433 43 145
3434 50 182
3435 59 243
3436 70 334
3437 83 461
3438 98 630
3439 115 847
3440 41 155
3441 42 156
3442 45 163
3443 50 182
3444 57 219
3445 66 280
3446 77 371
3447 90 498
3448 105 667
3449 122 884
3450 50 216
3451 51 217
3452 54 224
3453 59 243
3454 66 280
3455 75 341
3456 86 432
3457 99 559
3458 114 728
3459 131 945
3460 61 307
3461 62 308
3462 65 315
3463 70 334
3464 77 371
3465 86 432
3466 97 523
3467 110 650
3468 125 819
3469 142 1036
3470 74 434
3471 75 435
3472 78 442
3473 83 461
3474 90 498
3475 99 559
3476 110 650
3477 123 777
3478 138 946
3479 155 1163
3480 89 603
3481 90 604
3482 93 611
3483 98 630
3484 105 667
3485 114 728
3486 125 819
3487 138 946
3488 153 1115
3489 170 1332
3490 106 820
3491 107 821
3492 110 828
3493 115 847
3494 122 884
3495 131 945
3496 142 1036
3497 155 1163
3498 170 1332
3499 187 1549
3500 34 152
3501 35 153
3502 38 160
3503 43 179
3504 50 216
3505 59 277
3506 70 368
3507 83 495
3508 98 664
3509 115 881
3510 35 153
3511 36 154
3512 39 161
3513 44 180
3514 51 217
3515 60 278
3516 71 369
3517 84 496
3518 99 665
3519 116 882
3520 38 160
3521 39 161
3522 42 168
3523 47 187
3524 54 224
3525 63 285
3526 74 376
3527 87 503
3528 102 672
3529 119 889
3530 43 179
3531 44 180
3532 47 187
3533 52 206
3534 59 243
3535 68 304
3536 79 395
3537 92 522
3538 107 691
3539 124 908
3540 50 216
3541 51 217
3542 54 224
3543 59 243
3544 66 280
3545 75 341
3546 86 432
3547 99 559
3548 114 728
3549 131 945
3550 59 277
3551 60 278
3552 63 285
3553 68 304
3554 75 341
3555 84 402
3556 95 493
3557 108 620
3558 123 789
3559 140 1006
3560 70 368
3561 71 369
3562 74 376
3563 79 395
3564 86 432
3565 95 493
3566 106 584
3567 119 711
3568 134 880
3569 151 1097
3570 83 495
3571 84 496
3572 87 503
3573 92 522
3574 99 559
3575 108 620
3576 119 711
3577 132 838
3578 147 1007
3579 164 1224
3580 98 664
3581 99 665
3582 102 672
3583 107 691
3584 114 728
3585 123 789
3586 134 880
3587 147 1007
3588 162 1176
3589 179 1393
3590 115 881
3591 116 882
3592 119 889
3593 124 908
3594 131 945
3595 140 1006
3596 151 1097
3597 164 1224
3598 179 1393
3599 196 1610
3600 45 243
3601 46 244
3602 49 251
3603 54 270
3604 61 307
3605 70 368
3606 81 459
3607 94 586
3608 109 755
3609 126 972
3610 46 244
3611 47 245
3612 50 252
3613 55 271
3614 62 308
3615 71 369
3616 82 460
3617 95 587
3618 110 756
3619 127 973
3620 49 251
3621 50 252
3622 53 259
3623 58 278
3624 65 315
3625 74 376
3626 85 467
3627 98 594
3628 113 763
3629 130 980
3630 54 270
3631 55 271
3632 58 278
3633 63 297
3634 70 334
3635 79 395
3636 90 486
3637 103 613
3638 118 782
3639 135 999
3640 61 307
3641 62 308
3642 65 315
3643 70 334
3644 77 371
3645 86 432
3646 97 523
3647 110 650
3648 125 819
3649 142 1036
3650 70 368
3651 71 369
3652 74 376
3653 79 395
3654 86 432
3655 95 493
3656 106 584
3657 119 711
3658 134 880
3659 151 1097
3660 81 459
3661 82 460
3662 85 467
3663 90 486
3664 97 523
3665 106 584
3666 117 675
3667 130 802
3668 145 971
3669 162 1188
3670 94 586
3671 95 587
3672 98 594
3673 103 613
3674 110 650
3675 119 711
3676 130 802
3677 143 929
3678 158 1098
3679 175 1315
3680 109 755
3681 110 756
3682 113 763
3683 118 782
3684 125 819
3685 134 880
3686 145 971
3687 158 1098
3688 173 1267
3689 190 1484
3690 126 972
3691 127 973
3692 130 980
3693 135 999
3694 142 1036
3695 151 1097
3696 162 1188
3697 175 1315
3698 190 1484
3699 207 1701
3700 58 370
3701 59 371
3702 62 378
3703 67 397
3704 74 434
3705 83 495
3706 94 586
3707 107 713
3708 122 882
3709 139 1099
3710 59 371
3711 60 372
3712 63 379
3713 68 398
3714 75 435
3715 84 496
3716 95 587
3717 108 714
3718 123 883
3719 140 1100
3720 62 378
3721 63 379
3722 66 386
3723 71 405
3724 78 442
3725 87 503
3726 98 594
3727 111 721
3728 126 890
3729 143 1107
3730 67 397
3731 68 398
3732 71 405
3733 76 424
3734 83 461
3735 92 522
3736 103 613
3737 116 740
3738 131 909
3739 148 1126
3740 74 434
3741 75 435
3742 78 442
3743 83 461
3744 90 498
3745 99 559
3746 110 650
3747 123 777
3748 138 946
3749 155 1163
3750 83 495
3751 84 496
3752 87 503
3753 92 522
3754 99 559
3755 108 620
3756 119 711
3757 132 838
3758 147 1007
3759 164 1224
3760 94 586
3761 95 587
3762 98 594
3763 103 613
3764 110 650
3765 119 711
3766 130 802
3767 143 929
3768 158 1098
3769 175 1315
3770 107 713
3771 108 714
3772 111 721
3773 116 740
3774 123 777
3775 132 838
3776 143 929
3777 156 1056
3778 171 1225
3779 188 1442
3780 122 882
3781 123 883
3782 126 890
3783 131 909
3784 138 946
3785 147 1007
3786 158 1098
3787 171 1225
3788 186 1394
3789 203 1611
3790 139 1099
3791 140 1100
3792 143 1107
3793 148 1126
3794 155 1163
3795 164 1224
3796 175 1315
3797 188 1442
3798 203 1611
3799 220 1828
3800 73 539
3801 74 540
3802 77 547
3803 82 566
3804 89 603
3805 98 664
3806 109 755
3807 122 882
3808 137 1051
3809 154 1268
3810 74 540
3811 75 541
3812 78 548
3813 83 567
3814 90 604
3815 99 665
3816 110 756
3817 123 883
3818 138 1052
3819 155 1269
3820 77 547
3821 78 548
3822 81 555
3823 86 574
3824 93 611
3825 102 672
3826 113 763
3827 126 890
3828 141 1059
3829 158 1276
3830 82 566
3831 83 567
3832 86 574
3833 91 593
3834 98 630
3835 107 691
3836 118 782
3837 131 909
3838 146 1078
3839 163 1295
3840 89 603
3841 90 604
3842 93 611
3843 98 630
3844 105 667
3845 114 728
3846 125 819
3847 138 946
3848 153 1115
3849 170 1332
3850 98 664
3851 99 665
3852 102 672
3853 107 691
3854 114 728
3855 123 789
3856 134 880
3857 147 1007
3858 162 1176
3859 179 1393
3860 109 755
3861 110 756
3862 113 763
3863 118 782
3864 125 819
3865 134 880
3866 145 971
3867 158 1098
3868 173 1267
3869 190 1484
3870 122 882
3871 123 883
3872 126 890
3873 131 909
3874 138 946
3875 147 1007
3876 158 1098
3877 171 1225
3878 186 1394
3879 203 1611
3880 137 1051
3881 138 1052
3882 141 1059
3883 146 1078
3884 153 1115
3885 162 1176
3886 173 1267
3887 186 1394
3888 201 1563
3889 218 1780
3890 154 1268
3891 155 1269
3892 158 1276
3893 163 1295
3894 170 1332
3895 179 1393
3896 190 1484
3897 203 1611
3898 218 1780
3899 235 1997
3900 90 756
3901 91 757
3902 94 764
3903 99 783
3904 106 820
3905 115 881
3906 126 972
3907 139 1099
3908 154 1268
3909 171 1485
3910 91 757
3911 92 758
3912 95 765
3913 100 784
3914 107 821
3915 116 882
3916 127 973
3917 140 1100
3918 155 1269
3919 172 1486
3920 94 764
3921 95 765
3922 98 772
3923 103 791
3924 110 828
3925 119 889
3926 130 980
3927 143 1107
3928 158 1276
3929 175 1493
3930 99 783
3931 100 784
3932 103 791
3933 108 810
3934 115 847
3935 124 908
3936 135 999
3937 148 1126
3938 163 1295
3939 180 1512
3940 106 820
3941 107 821
3942 110 828
3943 115 847
3944 122 884
3945 131 945
3946 142 1036
3947 155 1163
3948 170 1332
3949 187 1549
3950 115 881
3951 116 882
3952 119 889
3953 124 908
3954 131 945
3955 140 1006
3956 151 1097
3957 164 1224
3958 179 1393
3959 196 1610
3960 126 972
3961 127 973
3962 130 980
3963 135 999
3964 142 1036
3965 151 1097
3966 162 1188
3967 175 1315
3968 190 1484
3969 207 1701
3970 139 1099
3971 140 1100
3972 143 1107
3973 148 1126
3974 155 1163
3975 164 1224
3976 175 1315
3977 188 1442
3978 203 1611
3979 220 1828
3980 154 1268
3981 155 1269
3982 158 1276
3983 163 1295
3984 170 1332
3985 179 1393
3986 190 1484
3987 203 1611
3988 218 1780
3989 235 1997
3990 171 1485
3991 172 1486
3992 175 1493
3993 180 1512
3994 187 1549
3995 196 1610
3996 207 1701
3997 220 1828
3998 235 1997
3999 252 2214
4000 16 64
4001 17 65
4002 20 72
4003 25 91
4004 32 128
4005 41 189
4006 52 280
4007 65 407
4008 80 576
4009 97 793
4010 17 65
4011 18 66
4012 21 73
4013 26 92
4014 33 129
4015 42 190
4016 53 281
4017 66 408
4018 81 577
4019 98 794
4020 20 72
4021 21 73
4022 24 80
4023 29 99
4024 36 136
4025 45 197
4026 56 288
4027 69 415
4028 84 584
4029 101 801
4030 25 91
4031 26 92
4032 29 99
4033 34 118
4034 41 155
4035 50 216
4036 61 307
4037 74 434
4038 89 603
4039 106 820
4040 32 128
4041 33 129
4042 36 136
